car_id,model,year,engine_size,horsepower,fuel_type,transmission,drivetrain,mileage_km,fuel_consumption_l_per_100km,co2_emissions_g_km,price_usd,doors,seats,body_type,color,owner_count,accident_history,service_history,country_sold
7339,3 Series,2020,2.5,256,diesel,automatic,AWD,48238,6.6,142,41841,4,5,sedan,blue,2,no,full,UK
7340,i4,2022,0,200,electric,automatic,RWD,22529,0,0,76094,4,5,coupe,red,,no,partial,Italy
7341,X3,2020,3.3,371,petrol,automatic,RWD,72298,10.7,237,68457,5,5,suv,white,1,no,full,France
7342,X1,2009,2.1,229,hybrid,automatic,AWD,169090,5.3,115,24629,5,5,suv,silver,3,no,partial,Germany
7343,7 Series,2014,3.5,249,hybrid,automatic,AWD,76342,6.4,134,81324,4,4,sedan,white,2,no,full,Turkey
7344,X3,2018,2.8,278,diesel,automatic,AWD,118658,7.9,151,42301,5,5,suv,white,3,no,partial,Spain
7345,3 Series,2024,2.4,236,petrol,automatic,AWD,4844,8.1,183,42489,4,5,sedan,white,1,no,partial,France
7346,X3,2020,3.2,276,diesel,automatic,RWD,111081,8.6,180,56022,5,5,suv,silver,1,no,full,Italy
7347,3 Series,2021,2.6,279,petrol,automatic,AWD,59682,9,204,47343,4,5,sedan,silver,1,no,full,Italy
7348,5 Series,2023,2.6,209,petrol,automatic,RWD,21620,8.3,190,52923,4,5,sedan,black,0,yes,full,USA
7349,X3,2022,2.3,241,petrol,automatic,RWD,50773,8.2,180,58675,5,5,suv,,1,no,full,Italy
7350,7 Series,2007,3.6,252,hybrid,automatic,AWD,300000,6.4,130,57862,4,5,sedan,silver,2,no,full,Germany
7351,3 Series,2019,2.6,186,hybrid,automatic,RWD,101713,5.4,119,31272,4,5,sedan,white,2,no,partial,Italy
7352,5 Series,2017,2.3,284,hybrid,automatic,RWD,36681,5.5,123,50079,4,5,sedan,silver,2,no,partial,Spain
7353,7 Series,2011,3.3,263,hybrid,automatic,AWD,226439,6.4,141,60785,4,5,sedan,red,3,no,full,Turkey
7354,X5,2019,3.6,374,petrol,automatic,AWD,80946,10,210,81293,5,5,suv,white,2,no,full,Italy
7355,X1,2016,2.5,254,hybrid,automatic,AWD,104674,5.8,112,38084,5,5,suv,silver,2,,full,Spain
7356,Z4,2022,2.2,194,petrol,automatic,RWD,28119,8.8,198,72337,2,2,convertible,white,0,no,full,Spain
7357,X7,2015,3.7,324,petrol,automatic,AWD,52403,11,220,101466,5,5,suv,black,,no,full,Netherlands
7358,5 Series,2024,3.4,227,diesel,automatic,AWD,0,7.9,183,62580,4,5,sedan,silver,0,no,full,Italy
7359,X3,2009,,270,hybrid,automatic,RWD,183183,5.1,108,31139,5,5,suv,blue,5,no,partial,Italy
7360,Z4,2024,2.6,249,petrol,automatic,RWD,983,8.1,173,67601,2,2,convertible,white,0,no,full,Italy
7361,i4,2023,0,297,electric,automatic,AWD,0,0,0,82750,4,5,coupe,black,,no,partial,France
7362,i7,2013,0,488,electric,automatic,RWD,228155,0,0,122342,4,4,sedan,silver,2,no,full,Spain
7363,i3,2017,0,176,electric,automatic,RWD,79355,0,0,41928,5,4,hatchback,black,1,no,full,Turkey
7364,5 Series,2024,2.1,149,hybrid,automatic,AWD,0,5,91,58459,4,5,sedan,white,0,no,partial,Germany
7365,3 Series,2017,2.9,207,petrol,automatic,RWD,127177,8.6,202,29756,4,5,sedan,black,2,no,partial,Netherlands
7366,X5,2018,3.9,356,petrol,automatic,AWD,78318,9.3,203,62827,5,5,suv,red,3,yes,full,Turkey
7367,i3,2023,0,193,electric,automatic,RWD,16417,0,0,65260,5,4,hatchback,grey,0,no,partial,Germany
7368,X7,2013,3.7,275,petrol,automatic,AWD,155990,10.3,227,83953,5,5,suv,grey,2,no,partial,Germany
7369,i4,2018,0,458,electric,automatic,AWD,78423,0,0,64604,4,5,coupe,white,2,no,partial,France
7370,7 Series,2013,3.5,298,hybrid,automatic,AWD,140035,6,140,85378,4,4,sedan,red,3,no,full,Germany
7371,5 Series,2022,2.6,224,hybrid,automatic,RWD,29888,5.1,112,58421,4,5,sedan,white,1,no,partial,Spain
7372,3 Series,2017,3.3,308,petrol,automatic,AWD,92733,8.9,206,38793,4,5,sedan,silver,1,no,partial,UK
7373,X5,2009,3.9,307,petrol,automatic,AWD,138388,10.3,235,50216,5,5,suv,white,3,no,full,France
7374,X1,2020,2.4,238,diesel,automatic,FWD,24998,7.3,163,41985,5,5,suv,black,1,no,full,Turkey
7375,Z4,2010,2.5,279,petrol,automatic,RWD,206191,7.4,,32480,2,2,convertible,silver,2,yes,partial,Turkey
7376,i7,2005,0,511,electric,automatic,AWD,225117,0,0,67360,4,4,sedan,blue,3,yes,none,France
7377,5 Series,2022,3.5,306,diesel,automatic,AWD,17323,8.5,192,65922,4,5,sedan,blue,1,no,full,USA
7378,7 Series,2022,4.4,378,diesel,automatic,AWD,43801,10,211,96265,4,5,sedan,blue,1,yes,full,France
7379,X1,2018,2.3,236,hybrid,automatic,AWD,50357,5,112,41093,5,5,suv,blue,3,no,full,Netherlands
7380,3 Series,2021,2.5,188,diesel,automatic,AWD,3134,7.1,150,42723,4,5,sedan,grey,1,no,full,Netherlands
7381,i7,2017,0,427,electric,automatic,RWD,73533,0,0,124428,4,5,sedan,white,3,no,full,Turkey
7382,3 Series,2021,3.3,305,diesel,automatic,RWD,33644,8.4,186,41525,4,5,sedan,red,2,no,partial,USA
7383,5 Series,2013,3.7,313,petrol,automatic,RWD,86828,10.6,239,47513,4,5,sedan,blue,3,no,full,Spain
7384,3 Series,2024,2.6,228,petrol,automatic,AWD,3449,8.6,207,44186,4,5,sedan,black,0,no,full,Italy
7385,3 Series,2022,2.4,203,petrol,manual,AWD,35355,8.3,180,37301,4,5,sedan,black,0,yes,partial,UK
7386,X3,2024,2.3,175,petrol,automatic,AWD,3803,8.5,198,69978,5,5,suv,black,0,no,full,Germany
7387,3 Series,2021,1.8,195,hybrid,automatic,AWD,59382,4.5,97,39399,4,5,sedan,white,1,no,full,Netherlands
7388,1 Series,2021,2.8,248,hybrid,automatic,RWD,36084,5.3,122,30910,3,4,hatchback,white,1,no,full,USA
7389,X1,2023,2.2,304,petrol,automatic,AWD,24615,8.4,191,42418,5,5,suv,black,0,yes,partial,Spain
7390,1 Series,2021,2.1,199,diesel,manual,RWD,37344,6.8,148,22650,3,4,hatchback,black,2,yes,full,France
7391,X1,2005,1.6,180,diesel,automatic,FWD,179253,5.8,116,17339,5,5,suv,black,3,yes,full,UK
7392,X7,2017,4.3,335,petrol,automatic,AWD,94658,11,242,106170,5,5,suv,blue,3,no,full,Netherlands
7393,1 Series,2013,2.9,283,petrol,automatic,RWD,159555,8.8,194,14786,5,5,hatchback,silver,3,yes,partial,Turkey
7394,X5,2005,4,299,hybrid,automatic,AWD,191516,7.2,189,31666,5,5,suv,white,5,yes,partial,USA
7395,1 Series,2022,3,222,petrol,automatic,FWD,27332,9,191,33002,5,4,hatchback,silver,2,no,full,UK
7396,X1,2023,2.2,208,hybrid,automatic,AWD,14819,,116,44655,5,5,suv,blue,0,yes,full,Spain
7397,X1,2020,2.4,203,diesel,automatic,FWD,75739,7,162,41722,5,5,suv,black,2,no,full,Turkey
7398,3 Series,2020,3.3,307,petrol,automatic,RWD,12180,10.4,244,46289,4,5,sedan,black,1,no,full,France
7399,X3,2022,2.7,203,diesel,automatic,AWD,33661,7.3,152,54162,5,5,suv,grey,1,no,full,Turkey
7400,i4,2020,0,340,electric,automatic,RWD,44324,0,0,80499,4,5,coupe,blue,1,yes,full,Italy
7401,5 Series,2017,3.3,273,hybrid,automatic,RWD,133606,5.8,123,51250,4,5,sedan,silver,4,no,full,Spain
7402,7 Series,2016,0,438,electric,automatic,RWD,173530,0,0,69237,4,4,sedan,black,2,no,none,Turkey
7403,3 Series,2024,2.9,267,petrol,automatic,RWD,0,9.6,208,50168,4,5,sedan,black,0,no,full,UK
7404,X1,2023,2.2,276,diesel,automatic,AWD,29360,5.5,136,55882,5,5,suv,black,0,no,full,UK
7405,X1,2005,1.9,155,hybrid,automatic,AWD,300000,4.8,92,6135,5,5,suv,grey,3,no,partial,Turkey
7406,3 Series,2009,3.1,238,petrol,manual,AWD,273142,9.4,216,14965,4,5,sedan,red,4,yes,full,France
7407,X5,2020,3.1,312,hybrid,automatic,AWD,26664,5.8,125,73589,5,5,suv,black,1,no,full,Turkey
7408,X3,2005,2.1,173,diesel,automatic,AWD,170938,6.3,140,21559,5,5,suv,blue,4,no,partial,Italy
7409,X1,2018,1.6,171,diesel,automatic,AWD,59687,6.8,150,34419,5,5,suv,white,2,yes,full,Italy
7410,X5,2021,3.1,202,petrol,automatic,AWD,45090,9.2,198,81935,5,5,suv,blue,1,,full,Germany
7411,X1,2016,2.1,207,hybrid,automatic,AWD,83662,4.9,104,28917,5,5,suv,blue,1,yes,partial,Turkey
7412,3 Series,2020,1.9,228,petrol,manual,AWD,942,7,172,46759,4,5,sedan,blue,0,no,full,UK
7413,X1,2018,1.5,228,petrol,automatic,FWD,78695,7.5,161,37515,5,5,suv,blue,1,no,partial,Italy
7414,X1,2018,1.8,178,diesel,automatic,FWD,118367,6,131,29391,5,5,suv,black,2,yes,full,USA
7415,X3,2016,2.9,236,petrol,automatic,AWD,98386,9.1,179,46917,5,5,suv,blue,1,no,,Turkey
7416,5 Series,2019,2.2,235,hybrid,automatic,AWD,52776,4.7,119,56706,4,5,sedan,white,2,no,,USA
7417,3 Series,2015,3,331,hybrid,automatic,RWD,35882,5,106,41620,4,5,sedan,white,2,no,full,Spain
7418,3 Series,2021,2.3,181,hybrid,automatic,RWD,50064,4.8,97,38085,4,5,sedan,white,1,no,full,France
7419,1 Series,2013,2.2,161,diesel,automatic,RWD,191522,6.9,142,10602,3,4,hatchback,red,4,no,full,Turkey
7420,X3,2013,3,304,petrol,automatic,RWD,182238,8.3,193,37827,5,5,suv,white,2,no,partial,Spain
7421,3 Series,2016,2.5,230,hybrid,automatic,AWD,77965,5.4,106,37008,4,5,sedan,silver,3,no,full,France
7422,X3,2010,2,251,hybrid,automatic,RWD,219746,5,129,29033,5,5,suv,silver,2,yes,full,France
7423,X5,2020,4.1,316,petrol,automatic,AWD,86941,11.2,258,84710,5,5,suv,silver,2,no,full,Italy
7424,i3,2017,0,150,electric,automatic,RWD,32152,0,0,42262,5,4,hatchback,red,2,no,full,Spain
7425,1 Series,2007,1.9,212,hybrid,manual,RWD,222174,4.7,108,9584,3,4,hatchback,black,3,yes,full,Spain
7426,X5,2012,4.2,376,diesel,automatic,AWD,158000,9.9,214,58593,5,5,suv,silver,3,no,partial,France
7427,7 Series,2018,4.2,416,hybrid,automatic,AWD,45426,7.1,145,87099,4,5,sedan,black,1,yes,full,USA
7428,1 Series,2010,2.5,221,hybrid,manual,FWD,137746,5.2,98,11725,3,4,hatchback,silver,3,no,none,USA
7429,3 Series,2016,3.5,299,diesel,automatic,AWD,96688,8,179,30985,4,5,sedan,silver,3,yes,partial,Germany
7430,X5,2023,3.4,244,diesel,automatic,AWD,1978,9.1,201,93416,5,5,suv,grey,0,no,full,Germany
7431,7 Series,2011,0,464,electric,automatic,RWD,165762,0,0,64367,4,4,sedan,red,5,yes,partial,USA
7432,5 Series,2014,2.5,290,petrol,automatic,RWD,205636,8.1,183,40115,4,5,sedan,red,2,no,partial,UK
7433,X3,2012,2.1,167,petrol,automatic,RWD,144315,8,170,26850,5,5,suv,black,5,no,none,Turkey
7434,7 Series,2017,0,403,electric,automatic,RWD,84069,0,0,91363,4,5,sedan,white,2,no,partial,Italy
7435,5 Series,2022,2.9,239,diesel,automatic,RWD,25497,7.4,157,58085,4,5,sedan,white,1,yes,full,Netherlands
7436,X5,2014,3.2,247,diesel,automatic,AWD,156702,8.4,196,45877,5,5,suv,white,2,yes,partial,Netherlands
7437,3 Series,2021,3.4,385,petrol,manual,AWD,43108,10.3,225,44232,4,5,sedan,grey,0,yes,full,UK
7438,1 Series,2021,2.9,254,petrol,automatic,RWD,22386,10.2,230,30386,3,5,hatchback,black,1,no,full,France
7439,1 Series,2009,2,208,diesel,manual,FWD,277317,6.5,158,7289,3,5,hatchback,black,2,yes,full,Netherlands
7440,5 Series,2019,2.6,217,petrol,automatic,AWD,45934,8.9,195,46273,4,5,sedan,silver,4,yes,partial,UK
7441,3 Series,2008,2.6,242,petrol,manual,AWD,206863,8.8,194,19325,4,5,sedan,grey,2,no,none,USA
7442,X3,2017,2.9,208,diesel,automatic,AWD,163417,7.5,157,46180,5,5,suv,silver,1,no,full,Spain
7443,X3,2020,2.3,297,hybrid,automatic,AWD,73216,5.7,136,55167,5,5,suv,blue,1,no,full,Italy
7444,3 Series,2022,2.5,167,diesel,automatic,RWD,44168,6.8,143,39899,4,5,sedan,white,1,no,partial,Germany
7445,3 Series,2006,1.7,188,diesel,manual,AWD,296008,,149,10320,4,5,sedan,black,3,yes,none,Spain
7446,3 Series,2008,2,200,diesel,automatic,AWD,219720,5.8,129,17466,4,5,sedan,white,4,,full,Germany
7447,i3,2008,0,174,electric,automatic,RWD,187416,0,0,24697,5,4,hatchback,silver,,no,partial,UK
7448,X7,2013,4.1,294,hybrid,automatic,AWD,199026,6.8,148,69134,5,5,suv,red,3,no,partial,USA
7449,3 Series,2006,2.9,281,diesel,manual,AWD,300000,7.8,172,12654,4,5,sedan,blue,5,no,partial,Netherlands
7450,5 Series,2022,2.7,228,petrol,automatic,AWD,17710,8,174,59914,4,5,sedan,silver,1,no,full,Spain
7451,1 Series,2019,2.1,149,petrol,automatic,RWD,54343,7.3,161,19228,5,4,hatchback,grey,1,no,none,France
7452,3 Series,2008,3.3,276,diesel,automatic,AWD,300000,7.5,156,11588,4,5,sedan,black,3,no,partial,Italy
7453,1 Series,2021,2.9,295,diesel,automatic,RWD,39449,8.1,172,31387,5,4,hatchback,black,1,no,full,France
7454,X5,2017,3.2,218,diesel,automatic,AWD,61543,8.2,,63802,5,5,suv,grey,3,no,partial,Spain
7455,X1,2016,2.3,188,diesel,automatic,FWD,161747,7.4,171,28481,5,5,suv,black,3,yes,full,Netherlands
7456,i4,2011,0,277,electric,,RWD,279564,0,0,39246,4,5,coupe,silver,2,yes,full,Italy
7457,5 Series,2022,2.5,216,hybrid,automatic,AWD,41865,5.4,130,59626,4,5,sedan,blue,0,no,full,UK
7458,i7,2023,0,363,electric,automatic,RWD,27821,0,0,173327,4,4,sedan,blue,1,no,partial,USA
7459,1 Series,2014,1.6,217,hybrid,automatic,RWD,207629,4.3,99,16405,3,5,hatchback,silver,1,no,partial,Germany
7460,X1,2015,2.1,220,diesel,automatic,FWD,150207,7,158,29222,5,5,suv,silver,2,no,full,France
7461,X5,2017,3.2,305,hybrid,automatic,AWD,115905,5.8,141,68817,5,5,suv,silver,1,no,full,Italy
7462,X1,2008,1.8,155,hybrid,automatic,FWD,300000,4.5,95,14815,5,5,suv,red,3,no,none,Netherlands
7463,3 Series,2016,3.3,319,hybrid,,RWD,104693,6,133,40149,4,5,sedan,black,1,no,full,Spain
7464,i4,2022,0,338,electric,automatic,AWD,0,0,0,88926,4,5,coupe,red,1,no,partial,UK
7465,3 Series,2005,3.1,313,diesel,manual,AWD,231586,8.3,186,13360,4,5,sedan,blue,2,no,none,Spain
7466,7 Series,2017,3.3,253,diesel,automatic,RWD,144095,8.4,183,93562,4,5,sedan,grey,1,no,full,UK
7467,1 Series,2021,1.9,219,petrol,automatic,RWD,45246,7.5,175,28800,3,5,hatchback,black,1,no,full,Italy
7468,3 Series,2007,2.9,283,hybrid,manual,RWD,272699,5.5,129,15683,4,5,sedan,silver,2,no,full,USA
7469,3 Series,2010,1.7,145,hybrid,manual,AWD,156105,4.6,114,19391,4,5,sedan,black,2,no,full,Germany
7470,X5,2017,3.5,318,hybrid,automatic,AWD,135481,6.5,143,64828,5,5,suv,white,1,no,full,Italy
7471,Z4,2006,2,210,petrol,automatic,RWD,264715,7.6,157,22043,2,2,convertible,grey,3,no,partial,Spain
7472,X3,2024,2.5,218,hybrid,automatic,AWD,10013,5,105,72789,5,5,suv,blue,0,no,full,USA
7473,X3,2017,3,302,hybrid,automatic,AWD,175119,5.2,125,45705,5,5,suv,white,2,yes,partial,UK
7474,X5,2013,4.1,327,hybrid,automatic,AWD,213923,7.1,157,52954,5,5,suv,red,2,no,partial,Turkey
7475,X3,2018,2.8,216,petrol,automatic,AWD,129273,8.5,189,44029,5,5,suv,white,,no,partial,Netherlands
7476,X7,2015,3.8,306,petrol,automatic,AWD,242128,10.4,239,74671,5,5,suv,black,1,yes,full,France
7477,X1,2015,2.4,177,diesel,automatic,AWD,149781,7.3,164,24166,5,5,suv,grey,1,yes,partial,France
7478,X5,2006,3.9,350,diesel,automatic,AWD,227046,9,199,41164,5,5,suv,,4,no,partial,Germany
7479,X1,2011,1.6,188,petrol,automatic,FWD,157782,6.6,131,25119,5,5,suv,grey,4,no,full,Netherlands
7480,X3,2019,3.2,327,hybrid,automatic,AWD,72790,5.6,104,50499,5,5,suv,red,1,no,partial,Turkey
7481,5 Series,2020,3.7,318,hybrid,automatic,AWD,59588,5.8,122,53969,4,5,sedan,white,1,yes,full,Germany
7482,Z4,2016,2,203,petrol,manual,RWD,92528,7.7,167,41407,2,2,convertible,black,3,no,none,USA
7483,i4,2006,0,266,electric,automatic,RWD,216684,0,0,35792,4,5,coupe,blue,2,no,full,Netherlands
7484,3 Series,2022,2.8,237,petrol,automatic,RWD,58588,9,197,44850,4,5,sedan,white,1,no,full,Germany
7485,5 Series,2024,3,215,diesel,automatic,RWD,0,,168,63213,4,5,sedan,white,0,no,full,Turkey
7486,3 Series,2022,2.8,263,petrol,automatic,AWD,36780,,177,41734,4,5,sedan,grey,1,yes,full,USA
7487,Z4,2022,2.9,228,petrol,automatic,RWD,8863,8.5,183,61531,2,2,convertible,blue,2,no,full,Turkey
7488,X3,2017,2.9,225,petrol,automatic,AWD,35906,9,207,45960,5,5,suv,black,3,yes,full,UK
7489,X1,2015,2.2,202,diesel,automatic,FWD,191486,6.9,155,27567,5,5,suv,black,2,yes,full,Netherlands
7490,X1,2017,1.9,193,diesel,automatic,AWD,95923,5.3,117,27501,5,5,suv,grey,1,yes,partial,Spain
7491,X7,2013,4.1,330,petrol,automatic,AWD,147081,11.5,273,57978,5,5,suv,red,,yes,none,UK
7492,X7,2023,3.9,394,petrol,automatic,AWD,9664,11.5,260,118995,5,5,suv,white,0,no,partial,Netherlands
7493,X5,2021,3.4,314,petrol,automatic,AWD,48994,,232,82560,5,5,suv,black,0,no,full,Turkey
7494,Z4,2005,2.6,285,petrol,automatic,RWD,300000,8.6,192,17180,2,2,convertible,grey,5,yes,partial,UK
7495,5 Series,2014,2.2,240,hybrid,automatic,RWD,133807,5,114,34508,4,5,sedan,silver,2,yes,full,Italy
7496,X7,2011,3.7,289,diesel,automatic,AWD,125822,9.8,208,82411,5,5,suv,grey,3,no,partial,France
7497,1 Series,2008,2.3,189,diesel,automatic,RWD,174859,6.3,155,10808,3,4,hatchback,blue,2,no,partial,France
7498,i3,2022,0,218,electric,automatic,RWD,41298,0,0,60675,5,4,hatchback,black,2,no,full,Netherlands
7499,3 Series,2007,2.7,307,petrol,automatic,AWD,237995,8.6,203,13644,4,5,sedan,grey,2,,partial,Germany
7500,5 Series,2016,3.2,337,diesel,automatic,AWD,97988,8.3,176,50536,4,5,sedan,silver,1,no,full,Turkey
7501,X5,2015,3.8,312,hybrid,automatic,AWD,107913,6.5,136,44010,5,5,suv,silver,4,yes,none,USA
7502,X3,2012,2.3,217,diesel,automatic,AWD,187120,7.2,158,38682,5,5,suv,silver,2,no,full,Germany
7503,7 Series,2005,3.7,331,diesel,automatic,AWD,300000,8.1,176,40713,4,5,sedan,blue,5,no,partial,USA
7504,5 Series,2005,3.4,302,diesel,automatic,RWD,300000,7.9,181,23098,4,5,sedan,red,3,yes,partial,Germany
7505,3 Series,2013,2.8,257,diesel,automatic,AWD,150495,7.5,162,24195,4,5,sedan,black,4,no,full,Turkey
7506,i4,2022,0,345,electric,automatic,RWD,10336,0,0,89765,4,5,coupe,blue,1,no,full,Turkey
7507,i3,2023,0,179,electric,automatic,RWD,22708,0,0,59039,5,4,hatchback,grey,1,no,full,Spain
7508,5 Series,2022,2.5,264,diesel,automatic,AWD,37960,6.4,122,53358,4,5,sedan,red,1,yes,full,USA
7509,X1,2019,2.4,246,petrol,automatic,FWD,55492,7.9,180,47798,5,5,suv,grey,1,no,full,Germany
7510,X1,2023,2,294,petrol,automatic,FWD,41991,7.8,163,44745,5,5,suv,grey,0,no,full,Turkey
7511,5 Series,2012,4.2,371,petrol,automatic,AWD,178111,10.7,227,36059,4,5,sedan,white,2,no,partial,Netherlands
7512,i4,2023,0,307,electric,automatic,AWD,9294,0,0,99960,4,5,coupe,black,0,no,full,Netherlands
7513,5 Series,2008,3.5,283,hybrid,automatic,AWD,177926,5.9,122,35280,4,5,sedan,white,2,no,partial,Spain
7514,7 Series,2015,4.2,377,diesel,automatic,AWD,208967,,208,74279,4,4,sedan,silver,2,yes,partial,USA
7515,1 Series,2022,2.6,228,hybrid,automatic,FWD,41173,5.4,111,29174,3,4,hatchback,silver,0,yes,full,UK
7516,3 Series,2008,3,252,petrol,manual,AWD,289629,8.6,185,12451,4,5,sedan,white,3,yes,full,Turkey
7517,X7,2018,4.4,324,hybrid,automatic,AWD,54824,,143,99544,5,5,suv,black,2,no,none,Netherlands
7518,5 Series,2007,3,272,hybrid,automatic,RWD,282041,5.8,123,23767,4,5,sedan,red,3,yes,full,USA
7519,5 Series,2011,,348,petrol,automatic,AWD,215555,11.7,248,38867,4,5,sedan,white,3,no,full,Netherlands
7520,X1,2021,1.8,193,petrol,automatic,FWD,61160,6.9,168,45746,5,5,suv,blue,0,no,full,France
7521,3 Series,2016,2,217,hybrid,automatic,AWD,128386,4.7,111,25612,4,5,sedan,grey,1,yes,full,Italy
7522,X3,2024,2.8,236,diesel,automatic,RWD,0,7.5,160,68489,5,5,suv,black,0,no,partial,Netherlands
7523,X3,2019,3.5,290,hybrid,automatic,RWD,58352,6,121,52788,5,5,suv,white,1,no,partial,Turkey
7524,3 Series,2020,2.7,253,petrol,automatic,AWD,500,9,196,44294,4,5,sedan,white,1,no,full,Spain
7525,X5,2024,3.1,241,petrol,automatic,AWD,17405,10.2,223,92762,5,5,suv,white,0,no,full,Netherlands
7526,1 Series,2014,1.9,217,diesel,automatic,RWD,149370,6.7,149,17754,3,5,hatchback,white,2,no,partial,Spain
7527,X1,2011,2.2,248,hybrid,,AWD,249621,,120,26236,5,5,suv,silver,2,no,partial,UK
7528,i7,2011,0,418,electric,,RWD,220388,0,0,85788,4,4,sedan,red,3,yes,partial,USA
7529,X7,2023,3.4,265,hybrid,automatic,AWD,34411,5.8,147,129947,5,5,suv,white,0,no,full,Italy
7530,X1,2014,,245,petrol,automatic,AWD,115349,7.8,183,28703,5,5,suv,white,3,no,partial,Turkey
7531,3 Series,2008,3,262,petrol,manual,RWD,282367,9,192,14035,4,5,sedan,silver,5,no,partial,Turkey
7532,X5,2005,3.7,345,petrol,automatic,AWD,300000,10.3,231,35559,5,5,suv,black,2,no,partial,Netherlands
7533,i3,2024,0,162,electric,automatic,RWD,4118,0,0,65160,5,4,hatchback,black,0,no,,Spain
7534,i3,2014,0,189,electric,automatic,RWD,161253,0,0,32443,5,4,hatchback,silver,1,no,partial,Netherlands
7535,X1,2015,2.1,203,diesel,automatic,AWD,124935,6.6,139,32856,5,5,suv,black,2,no,partial,France
7536,i3,2014,0,172,electric,automatic,RWD,192292,0,0,30020,5,4,hatchback,black,1,no,partial,USA
7537,i4,2006,0,299,electric,automatic,AWD,300000,0,0,29509,4,5,coupe,white,4,yes,partial,France
7538,Z4,2015,2.2,217,petrol,manual,RWD,138758,8.5,178,41619,2,2,convertible,black,1,yes,partial,UK
7539,X5,2009,3.7,300,diesel,automatic,AWD,240520,8.8,188,50192,5,5,suv,grey,3,no,partial,Spain
7540,5 Series,2010,3.6,299,petrol,automatic,AWD,300000,9.9,,23847,4,5,sedan,black,2,yes,full,Turkey
7541,5 Series,2012,2.8,271,petrol,automatic,RWD,94053,8.9,201,42223,4,5,sedan,red,3,no,partial,Germany
7542,3 Series,2010,2.1,243,petrol,manual,RWD,273884,7.9,166,11206,4,5,sedan,blue,3,yes,partial,UK
7543,3 Series,2015,1.9,154,diesel,automatic,AWD,114289,7.1,151,24074,4,5,sedan,grey,3,no,partial,UK
7544,3 Series,2021,2,180,hybrid,manual,AWD,58983,4.3,110,35580,4,5,sedan,blue,2,no,full,Germany
7545,Z4,2012,2.1,201,petrol,automatic,RWD,235999,7.6,174,37831,2,2,convertible,silver,3,no,partial,Netherlands
7546,3 Series,2012,1.8,181,hybrid,manual,AWD,138923,4.3,94,19879,4,5,sedan,black,4,yes,full,Turkey
7547,X1,2017,2.2,154,hybrid,automatic,FWD,108367,5,114,30290,5,5,suv,blue,1,no,partial,France
7548,7 Series,2019,3.6,341,petrol,automatic,AWD,62979,9.5,219,94311,4,5,sedan,black,4,no,full,UK
7549,1 Series,2021,2.3,226,petrol,automatic,RWD,47725,8.7,194,26982,5,5,hatchback,red,1,no,full,Turkey
7550,i7,2015,0,669,electric,automatic,AWD,135236,0,0,117344,4,4,sedan,silver,2,no,partial,France
7551,X3,2020,2.8,218,petrol,automatic,AWD,68461,8.5,179,54196,5,5,suv,silver,1,no,full,Turkey
7552,X7,2006,3.6,347,hybrid,automatic,AWD,300000,6.1,129,54078,5,5,suv,black,3,yes,partial,UK
7553,3 Series,2024,2.2,249,hybrid,automatic,AWD,0,5.3,135,52226,4,5,sedan,black,1,no,full,Netherlands
7554,X3,2021,3,293,diesel,automatic,RWD,69971,8.6,185,60381,5,5,suv,blue,1,no,full,USA
7555,3 Series,2021,2.8,208,petrol,automatic,AWD,45012,8.5,174,39688,4,5,sedan,black,0,no,partial,France
7556,3 Series,2022,1.9,192,diesel,automatic,RWD,0,7.3,,41010,4,5,sedan,red,1,no,partial,Spain
7557,3 Series,2023,2.5,230,diesel,automatic,AWD,35729,7.6,164,47975,4,5,sedan,white,0,no,full,USA
7558,1 Series,2011,3,225,petrol,manual,FWD,191588,8.4,178,10372,5,4,hatchback,white,5,yes,full,Germany
7559,1 Series,2021,2.5,218,petrol,manual,RWD,25586,9.6,218,29729,5,4,hatchback,silver,1,no,full,USA
7560,1 Series,2020,2.4,265,hybrid,automatic,RWD,63397,4.7,100,28634,5,5,hatchback,blue,1,no,partial,Turkey
7561,X3,2020,2.1,158,petrol,automatic,RWD,58227,8,174,55867,5,5,suv,white,1,no,full,UK
7562,X5,2013,4.2,360,hybrid,automatic,AWD,98716,6.6,147,57684,5,5,suv,black,5,no,none,Germany
7563,X5,2019,3.9,379,petrol,automatic,AWD,109942,10,215,64836,5,5,suv,blue,1,no,none,Italy
7564,5 Series,2015,2,194,diesel,automatic,RWD,64920,6.9,148,30949,4,5,sedan,red,3,yes,none,Italy
7565,X1,2024,2.2,177,diesel,automatic,FWD,0,7,163,45474,5,5,suv,grey,0,no,partial,Turkey
